"table_schema","table_name","column_name","data_type","character_maximum_length"
"public","ir_act_window","create_date","timestamp without time zone",NULL
"public","ir_act_window","write_date","timestamp without time zone",NULL
"public","ir_act_window","view_id","integer",NULL
"public","ir_act_window","res_id","integer",NULL
"public","ir_act_window","limit","integer",NULL
"public","ir_act_window","search_view_id","integer",NULL
"public","ir_act_window","domain","character varying",NULL
"public","ir_act_window","context","character varying",NULL
"public","ir_act_window","res_model","character varying",NULL
"public","ir_act_window","target","character varying",NULL
"public","ir_act_window","view_mode","character varying",NULL
"public","ir_act_window","mobile_view_mode","character varying",NULL
"public","ir_act_window","usage","character varying",NULL
"public","ir_act_window","filter","boolean",NULL
"public","ir_act_window","cache","boolean",NULL
"public","ir_act_window_group_rel","act_id","integer",NULL
"public","ir_act_window_group_rel","gid","integer",NULL
"public","ir_act_window_view","id","integer",NULL
"public","ir_act_window_view","sequence","integer",NULL
"public","ir_act_window_view","view_id","integer",NULL
"public","ir_act_window_view","act_window_id","integer",NULL
"public","ir_act_window_view","create_uid","integer",NULL
"public","ir_act_window_view","write_uid","integer",NULL
"public","ir_act_window_view","view_mode","character varying",NULL
"public","ir_act_window_view","multi","boolean",NULL
"public","ir_act_window_view","create_date","timestamp without time zone",NULL
"public","ir_act_window_view","write_date","timestamp without time zone",NULL
"public","ir_actions","id","integer",NULL
"public","ir_actions","binding_model_id","integer",NULL
"public","ir_actions","create_uid","integer",NULL
"public","ir_actions","write_uid","integer",NULL
"public","ir_actions","type","character varying",NULL
"public","ir_actions","path","character varying",NULL
"public","ir_actions","binding_type","character varying",NULL
"public","ir_actions","binding_view_types","character varying",NULL
"public","ir_actions","name","jsonb",NULL
"public","ir_actions","help","jsonb",NULL
"public","ir_actions","create_date","timestamp without time zone",NULL
"public","ir_actions","write_date","timestamp without time zone",NULL
"public","ir_actions_server_history","id","integer",NULL
"public","ir_actions_server_history","action_id","integer",NULL
"public","ir_actions_server_history","create_uid","integer",NULL
"public","ir_actions_server_history","write_uid","integer",NULL
"public","ir_actions_server_history","code","text",NULL
"public","ir_actions_server_history","create_date","timestamp without time zone",NULL
"public","ir_actions_server_history","write_date","timestamp without time zone",NULL
"public","ir_actions_todo","id","integer",NULL
"public","ir_actions_todo","action_id","integer",NULL
"public","ir_actions_todo","sequence","integer",NULL
"public","ir_actions_todo","create_uid","integer",NULL
"public","ir_actions_todo","write_uid","integer",NULL
"public","ir_actions_todo","state","character varying",NULL
"public","ir_actions_todo","name","character varying",NULL
"public","ir_actions_todo","create_date","timestamp without time zone",NULL
"public","ir_actions_todo","write_date","timestamp without time zone",NULL
"public","ir_asset","id","integer",NULL
"public","ir_asset","sequence","integer",NULL
"public","ir_asset","create_uid","integer",NULL
"public","ir_asset","write_uid","integer",NULL
"public","ir_asset","name","character varying",NULL
"public","ir_asset","bundle","character varying",NULL
"public","ir_asset","directive","character varying",NULL
"public","ir_asset","path","character varying",NULL
"public","ir_asset","target","character varying",NULL
"public","ir_asset","active","boolean",NULL
"public","ir_asset","create_date","timestamp without time zone",NULL
"public","ir_asset","write_date","timestamp without time zone",NULL
"public","ir_attachment","id","integer",NULL
"public","ir_attachment","res_id","integer",NULL
"public","ir_attachment","company_id","integer",NULL
"public","ir_attachment","file_size","integer",NULL
"public","ir_attachment","create_uid","integer",NULL
"public","ir_attachment","write_uid","integer",NULL
"public","ir_attachment","name","character varying",NULL
"public","ir_attachment","res_model","character varying",NULL
"public","ir_attachment","res_field","character varying",NULL
"public","ir_attachment","type","character varying",NULL
"public","ir_attachment","url","character varying",1024
"public","ir_attachment","access_token","character varying",NULL
"public","ir_attachment","store_fname","character varying",NULL
"public","ir_attachment","checksum","character varying",40
"public","ir_attachment","mimetype","character varying",NULL
"public","ir_attachment","description","text",NULL
"public","ir_attachment","index_content","text",NULL
"public","ir_attachment","public","boolean",NULL
"public","ir_attachment","create_date","timestamp without time zone",NULL
"public","ir_attachment","write_date","timestamp without time zone",NULL
"public","ir_attachment","db_datas","bytea",NULL
"public","ir_attachment","original_id","integer",NULL
"public","ir_config_parameter","id","integer",NULL
"public","ir_config_parameter","create_uid","integer",NULL
"public","ir_config_parameter","write_uid","integer",NULL
"public","ir_config_parameter","key","character varying",NULL
"public","ir_config_parameter","value","text",NULL
"public","ir_config_parameter","create_date","timestamp without time zone",NULL
"public","ir_config_parameter","write_date","timestamp without time zone",NULL
"public","ir_cron","id","integer",NULL
"public","ir_cron","ir_actions_server_id","integer",NULL
"public","ir_cron","user_id","integer",NULL
"public","ir_cron","interval_number","integer",NULL
"public","ir_cron","priority","integer",NULL
"public","ir_cron","failure_count","integer",NULL
"public","ir_cron","create_uid","integer",NULL
"public","ir_cron","write_uid","integer",NULL
"public","ir_cron","cron_name","character varying",NULL
"public","ir_cron","interval_type","character varying",NULL
"public","ir_cron","active","boolean",NULL
"public","ir_cron","nextcall","timestamp without time zone",NULL
"public","ir_cron","lastcall","timestamp without time zone",NULL
"public","ir_cron","first_failure_date","timestamp without time zone",NULL
"public","ir_cron","create_date","timestamp without time zone",NULL
"public","ir_cron","write_date","timestamp without time zone",NULL
"public","ir_cron_progress","id","integer",NULL
"public","ir_cron_progress","cron_id","integer",NULL
"public","ir_cron_progress","remaining","integer",NULL
"public","ir_cron_progress","done","integer",NULL
"public","ir_cron_progress","timed_out_counter","integer",NULL
"public","ir_cron_progress","create_uid","integer",NULL
"public","ir_cron_progress","write_uid","integer",NULL
"public","ir_cron_progress","deactivate","boolean",NULL
"public","ir_cron_progress","create_date","timestamp without time zone",NULL
"public","ir_cron_progress","write_date","timestamp without time zone",NULL
"public","ir_cron_trigger","id","integer",NULL
"public","ir_cron_trigger","cron_id","integer",NULL
"public","ir_cron_trigger","create_uid","integer",NULL
